Actual,Predicted,BERT Precision,BERT Recall,BERT F1,ROUGE-1,ROUGE-2,ROUGE-L,ROUGE-Lsum,BLEU Score,Precision -finetune,Recall -finetune,F1 -finetune,ROUGE-1 -finetune,ROUGE-2 -finetune,ROUGE-L -finetune,ROUGE-Lsum -finetune,BLEU Score -finetune
"Nicholas Pence, 25, and his father David, 56, had friends round to celebrate a victorious football game on Wednesday in their rural New Orleans home .Their guests left at midnight, moments later they were both shot dead .David was shot three times in his chair and Nicholas was shot twice with tactical shotgun .Quiet wealthy community reeling, said both men 'got on with everybody'Two teenagers, aged 17 and 18, charged with the killing .Police believe it was a botched burglary, connected them to car break-ins .","New Orleans. David's wife, Elizabeth, found the couple dead in the bedroom. Degruy, who was a student at the school. Elizabeth Pence's family has been unable to pay for the funeral. Allen was a victim of a crime. Nicholas was killed. David, who was a former police officer, was a former police officer who was a member of the Jefferson Parish Sheriff's Office. Pence is going to be a victim, it's because they're not going to be a victim.' The'strange' story of a man who killed a woman in a car crash has been retold by a man who has been arrested.",0.743585467338562,0.754602193832397,0.749053299427033,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.226937376463654,0.800364136695862,0.819425880908966,0.809782803058624,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.293130141386017
"Baby Seng, from Laos, is the little boy who touched Turia Pitt's heart .The inspirational burns survivor witnessed his sight-saving surgery .He reached up and poured a rice-cooker filled with boiling water on his head .Turia tells Daily Mail Australia he is 'for sure' one of her inspirations .She has experienced more than 200 operations since she was burned .She was caught in a bushfire in the Kimberley in September 2011 .Turia also revealed she is fitter and stronger than she has ever been .She ran a half-marathon with a faster time this year than before the burns .She is hosting a gala night for Interplast, the charity who saved Seng .The event will be held on Thursday evening .","Laos would be a different place. Laos medicos are able to save lives and livelihoods by bringing medical care to the remote areas of the country. Australia' and 'for the world'. Turia Pitt would be able to run a half-marathon again. Kimberley burns. Turia is a strong woman, but she's also a strong woman. Australians than me. Ironman races, but she has never been able to run a full marathon. Michael Hoskin, who has been her partner since the day she was born, has been her biggest supporter throughout the ordeal. New York City. Interplast employee is a self-confident person. life I can. The mother of two has been a survivor of a horrific car crash in the Australian outback.",0.767316043376923,0.772659540176392,0.76997846364975,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.441018406877223,0.783009588718414,0.777905941009522,0.780449450016022,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.517811419946162
Inter Milan are interested in signing midfielders Lucas Leiva and Alex Song .Inter are keen on Manchester City duo Yaya Toure and Stevan Joevtic .Roberto Mancini worked with them both during his spell at the club .CLICK HERE for all the latest Liverpool news .CLICK HERE for all the latest Manchester City news .,Inter Milan's target if they fail to sign Stevan Jovetic and Yaya Toure. Liverpool midfielder Lucas Leiva could leave Liverpool this summer. Alex Song could also leave West Ham United this summer.,0.843197107315064,0.788794755935669,0.815089166164398,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.311589495408217,0.784922301769257,0.817236542701721,0.800753593444824,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.323633678298654
"Irish student nurse went missing from nightclub late on Saturday night .Her body was  found at a farm north of Glasgow after huge police search .Hundreds attended a vigil in her memory today in George Square, Glasgow .Glasgow man, 21, appeared in court today in connection with her death .","Buckley, was arrested on suspicion of murder and armed robbery. Kieran Buckley (pictured left) joined hundreds of mourners at a vigil held in memory of their daughter. Flowers of Remembrance in the square. John Buckley's family said: 'We are all deeply saddened by the loss of our lovely girl. Karen Buckley was found dead in her Glasgow flat on Saturday. Glasgow. Cork to pay my respects. Karen Buckley's favourite song and it was so moving. Maura Buckley's family have received from people in Scotland and the UK for his funeral GCU. Scotland are a great place to live and work, and we are proud to be part of this great country. Karen Buckley was a'smiling, smiling' 24-year-old who was dedicated to helping the injured and sick. Karen Buckley. Mallow is devastated by the loss of such a lovely person. erected in the school grounds in memory of the former pupil. Glasgow. was found unconscious in her flat in the Glasgow area. Marian Buckley's parents, Marian and John, came from Ireland to help the search for their 'cherished' daughter. Mallow. Buckley's family said: 'We are so grateful for the support we have received from so many people. Police searching for missing Glasgow nightclub singer Karen McLean have found a golf course and golf course in the Scottish Borders.",0.691204190254211,0.806792199611664,0.744538724422455,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.123972184521672,0.796178102493286,0.884309649467468,0.837932944297791,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.304755007743564
"Art and photography community, BoredPanda has created the thread .Babies are in costumes from comic books, sci-fi films, books,TV shows .Characters include Princess Leia, Wonder Woman, Olaf from Frozen .","'nerdy' for their babies. BoredPanda has a 'nerdy colors' thread, so it's no surprise that the thread has been flooded with images of babies dressed up as nerdy characters. Spiderman is a popular choice for the baby's parents. Harry Potter, complete with a wand and a wand of magic. Nintendo-style hat. Marvel Comics characters. Alice's trademark round-frame glasses, while laid on top of a pile of suitcases Batman. Spiderman, dressed in a suit and a helmet. Two newborns are dressed up as medieval knights and are cushioned up on a toy horse, sporting fleecy-looking grey knitted 'armour' and 'helmet'",0.727166533470154,0.786818385124207,0.755817353725433,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.112468863546777,0.739198923110962,0.845480561256409,0.788775682449341,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.140450371655944
"The penalty is more than 10 times the previous record, according to a newspaper report .Utility commission to force Pacific Gas & Electric Co. to make infrastructure improvements .Company apologizes for explosion that killed 8, says it is using lessons learned to improve safety .","The California Public Utilities Commission on Thursday said it is ordering Pacific Gas & Electric Co. to pay a record $1.6 billion penalty for unsafe operation of its gas transmission system, including the pipeline rupture that killed eight people in San Bruno in September 2010.",0.794862627983093,0.787189841270447,0.7910076379776,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.422190522521989,0.740732669830322,0.815754294395447,0.776435494422913,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.206923873940708
"Jamal al-Labani was a Oakland, California, gas station owner, as well as a husband and a father-of-three .al-Labani traveled to Yemen in an attempt to extricate his pregnant wife and daughter from the civil war there and fly them to California .He was unable to because the US withdrew its diplomatic staff in February .Yemen also recently shut down most of its airports .al-Labani was struck by mortar shrapnel after leaving a mosque Tuesday in Aden and soon died .al-Labani's cousin has said Houthi forces launched the mortar shelling .Houthi forces have been battling to take Aden, a last foothold of fighters loyal to Saudi-backed President Abd-Rabbu Mansour Hadi .The US State Department has said 'There are no plans for a US government-coordinated evacuation of U.S. citizens at this time'","Yemen conflict. Aden on Friday to meet with his family Saudi Arabia has also launched air strikes against the Houthis' bases in the country's north. Yemen officials. Iraqi citizens to take action to protect themselves and their families.' Yemen attack, he had been preparing for the attack for months. Yemen's ambassador to the United States. Yemen airports may be closed for extended periods of time.' Yemen's government has been unable to provide a clear roadmap for the future of the country, and the UN has called for a pause in fighting. Yemen. Houthi fighters,' he said. Aden,' she said. Aden residents have been urged to stay away from the city, which has been ravaged by fighting in the past two weeks. Saudi-led air strikes were a ""serious threat"" to the Yemeni people. Yemen conflict, has backed the Saudi-led coalition. Saudi-led air strikes have killed more than 2,000 people in the past two weeks, according to the UN. Yemen's border with Syria on Friday. The United States, France and Turkey have evacuated hundreds of people from the Yemeni city of Aden, the two countries said on Sunday.",0.766605317592621,0.765562474727631,0.766083538532257,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.317290580689588,0.82671457529068,0.804108321666718,0.815254747867584,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.595724519304478
Dumbarton boss Ian Murray believes Rangers' tough run-in could mean they miss out on second place in the Scottish Championship to Hibernian .Rangers face difficult fixtures against Hearts and Queen of the South .Murray played for both Rangers and Hibs during his career .,"Rangers. Dumbarton have won just one of their last 10 games, and Murray believes that Rangers will struggle to maintain their pace through the run-in. Hibs. Rangers are a good side, they're a good team and they're a good team. Rangers's net. Dumbarton. Rangers manager Derek McInnes says he is'very happy' with the way the club are playing this season.",0.780699968338013,0.797790110111237,0.789152562618256,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.366477898954317,0.787557780742645,0.841192901134491,0.813492238521576,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.296916390573594
"Robert Butler, 43, transported inside a shipping container from Bannister House in Providence, Rhode Island, to Eleanor Slater Hospital in Cranston .The complex operation on Sunday took 7 hours and involved two local fire departments .Mr Butler has had a decade-long battle with his weight and depression .",Robert Butler was a 'disaster' and he was 'addicted to food',0.729235351085663,0.683797359466553,0.705785751342773,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.427269606502377,0.830878496170044,0.867620408535004,0.848851978778839,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.28457979024895
Andre Ward sees Paul Smith as the ideal warm-up opponent .It could possibly come before a Ward rematch with Carl Froch .Ward has not fought since beating Edwin Rodriguez in November 2013 .Froch is turning his attention a first appearance in Las Vegas .,"Andre Ward, who has been out of the ring since December, is a'super' champion.",0.788536131381989,0.745143890380859,0.766226172447205,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.0541081563297115,0.761232376098633,0.838220834732056,0.797873735427856,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.263170846281875
"Richard Dysart best known for Leland McKenzie in ""L.A. Law""Dysart had many TV and film roles, including spots in ""Being There"" and ""The Thing""Actor won Drama Desk award for performance in theatrical ""That Championship Season""","— has been a cult favorite for more than a decade. Dysart and he said, 'I'd like to do it.' gotta give."" ""War and Remembrance"" miniseries. Dr. Dysart was a doctor who died a gruesome death in John Carpenter's ""The Thing"" (1982) and a physician in such films as ""The Terminal Man"" (1974), ""The Falcon and the Snowman"" (1985) and ""Warning Sign"" (1985). He was a member of the Maine State Senate from 1959 to 1961 and the Maine House of Representatives from 1963 to 1967. A Place Without You."" Themselves"" (1975), ""The People vs. California. Jacobi, who was a great actor, was a great actor. The 'Family Guy' cast is a slew of familiar faces, but the show's creators are bringing in new talent.",0.69818913936615,0.786665201187134,0.73979127407074,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.120870728906083,0.731033205986023,0.818698406219482,0.772386312484741,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.198116797013017
"Tong Shao, 20, was an international student from China attending Iowa State University .Her body was found in the trunk of her car in Iowa City on September 26 .Police believe it had been for three weeks .She died of blunt force trauma and asphyxiation .Her boyfriend, Xiangnan Li, 23, was the last to see her, but flew to China on September 8, before Shao was officially missing .According to Tong's father, an arrest warrant has now been issued .However Li has disappeared .","Iowa State University campus. Tong Shaom, 20, was found dead in her car in the Iowa City suburb of Cedar Rapids on September 20. Chinese woman's conversation. Tong said he was'very happy' to be back in the US. Minnesota gas station September 18, police said Li had left the apartment complex in Iowa City, Iowa, on September 8. KCCI 8 at the time. Hazmat suit was worn by police to inspect the car, which was found in September. Li is suspected of murder, the investigation is ongoing, and the family has not yet received any information about his whereabouts. Shao's body was found in a wooded area near the campus of Ames Community College. China's people be able to live in peace.' The spokesman said: 'The family of the deceased has been informed and we are confident that the soul of our precious daughter will be comforted and rest in peace.'",0.773805499076843,0.818567335605621,0.795557200908661,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.230817034215216,0.813778400421143,0.828152298927307,0.820902407169342,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.365722432468725
"Baby Sonit Awal found in rubble of Nepal earthquake, Sunday morning .Spent 22 hours buried under his home after 7.8-magnitude quake .",A photo of a baby boy being pulled from the rubble of the Nepal earthquake has become the defining image of a disaster that has devastated the country.,0.763136744499207,0.742936491966248,0.752901136875153,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.313940662282995,0.736023426055908,0.843314349651337,0.786024510860443,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.14003002116403
"Matthew Kenney, 34, said he smoked Flakka before he went streaking .Was arrested on Saturday after run through Fort Lauderdale, Florida .Drug is made from same version of stimulant used to produce bath salts .It causes  euphoria, hallucinations, psychosis and superhuman strength .Kenney has prior arrests and was hospitalized for a psychiatric evaluation .","Matthew Kenney, 34, told police he smoked Flakka before he streaked through traffic early on Saturday evening. Flakka, which can be injected, snorted, smoked, swallowed or taken with other substances, has been nicknamed '$5 insanity' for its mind-bending effects and cheap cost.",0.818431913852692,0.791863918304443,0.804928779602051,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.370533092983258,0.797202348709106,0.808617472648621,0.802869319915772,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.244648253645987
"Van was driving down dual carriageway near coastal city of Salé, Morocco .Footage shows the moment it starts repeatedly swerving across two lanes .Video taken by following motorist captures van crashing down on its side .","Footage shows van travelling at high speed on busy road near Salé, Morocco. Footage shows van weaving from side to side on busy road. Driver loses control of vehicle and van crashes down on to its side.",0.856719970703125,0.85184770822525,0.854276895523071,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.419113613595,0.79233181476593,0.858032584190369,0.823874413967133,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.201989114242474
Karen Davis was photographed on Google Street View flashing her breasts .She handed herself in after reported by police with disorderly behaviour .South Australian law professor says oral swab test was unnecessary .Professor Rick Sarre also believed Ms Davis should not be charged .Police said her 'actions were the same as someone flashing their genitals'SA country town mum hit back at critics saying they are insecure .She plans to do a topless skydive for her 40th birthday next year .,"Karen Davis was a 'fake' and 'fake' woman. Karen Davis, who has been a model for years,’ he said. Google Maps app is a great tool for people to find their way around the world, but it is also a great tool for people to find their way home.' Port Pirie police said the woman was'suspicious' of the man's actions. New York City on their own bodies. breasts. Facebook's most-shared photo. Google Maps's show,' one user said. Davis said. Facebook, but she has said she has never been contacted. Australia, if she could. A woman has defended her decision to display a picture of herself with four'sisters' on her wall.",0.74816906452179,0.776049554347992,0.761854410171509,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.379179325265027,0.826287627220154,0.831568598747253,0.82891970872879,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.4951261109848
"Jennifer Pagonis has Androgen Insensitivity Syndrome (AIS)The disorder  prevents a womb from growing and causes testes to grow in the abdomen or other unusual places .Pagonis said she always felt different with constant hospital visits but didn't learn the full truth about her condition until a college instructor described the hormone syndrome one day during class .Pagonis now uses the first name 'Pidgeon,' doesn't identify as female or male and works as an artist and intersex activist against surgery .","AIS until she was in her 20s. hormone syndrome AIS. Pagonis was diagnosed with cancer. Female or Male and works as an artist and intersex activist against surgery. a gender-neutral group. AIS patients are often diagnosed with a genetic condition that affects the X chromosome. is not a problem male. Incomplete AIS is a condition that affects the reproductive system. U.S. is treated. Dr. Cheng, a gynecologist, a psychologist, a neurologist, a psychiatric nurse and a psychologist. a sex-specific phenotype. Identify the reproductive organs.",0.759629011154175,0.772965908050537,0.766239404678345,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.418228947398464,0.8541459441185,0.893956422805786,0.873597800731659,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.585729114225222
South African troops help police conduct raids in Jeppestown .Defense minister says police are spread too thin trying to prevent attacks on immigrants .Seven people have been killed in recent violence against poorer immigrants .,South African troops deploy to areas where police are spread too thin while trying to curb deadly attacks against immigrants.,0.910274386405945,0.85404247045517,0.881262362003326,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.319429124248745,0.767387270927429,0.868540525436401,0.814836621284485,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.261649140822389
The veteran Burnley defender believes Dyche could manage Three Lions .37-year-old described his boss as 'first class'Former Northern Ireland international has played in top eight divisions .Duff himself is hoping to enter management after his retirement .,England.,0.61333429813385,0.575556337833405,0.593845069408417,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,1.66677722489196E-14,0.781833112239838,0.83659815788269,0.808289051055908,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.258622265209469
Sierra Sharry was eight months pregnant when her son's father died .A photographer was able to add Lane Smith to the family photo .,A photographer in Oklahoma has edited a picture of a man who died in a car crash.,0.772808194160461,0.735711574554443,0.753803789615631,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.216278194714314,0.71250855922699,0.837011754512787,0.769758284091949,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.169672945689087
Dale Forrest would go out drinking regularly and would eat fatty food .Dined on cheese and sausage bap for breakfast and KFC for lunch .Decided to lose weight after seeing photos of him next to slim friends .Started going to the gym and eating healthy foods and lost 10 stone .,"Dale Forrest, 26, of Bolton, was a lager lout Dutch courage. Dale on a diet of a low-fat diet. ate or drank alcohol and he was a big fan of fast food. Facebook had taken of him and posted a picture of himself with a bloated stomach. Dale, from Cheshire, was pictured in a gym in the early hours of the morning. He was pictured sat on a bench with his legs crossed. He was pictured in a gym in the early hours of the morning. He was pictured sat on a bench with his legs crossed. Dale Forrest, who is now a fitness instructor, said: ‘It was a bit of a shock when I got there. a salad with a side of grilled asparagus. Saturday night. Forrest, who is a former professional boxer, said: ‘It’s been a great journey. The former England captain has been crowned the world's best footballer for the second time in his career.",0.709328293800354,0.784328877925873,0.744945585727692,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.156954857167415,0.752104818820953,0.803575217723846,0.776988565921783,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.303706261692972
Another east coast low predicted to hit New South Wales from Thursday .The SES says it is concerned about the impact this will have on communities hard hit by last week's storms - particularly in the Hunter .Residents  urged to prepare their homes to prevent more damage .,"New South Wales residents in fear of further flooding. Queensland town of Dungog NSW Hunter region,' she said. Hunter region to prepare for the worst.' Sydney's recovery efforts. Sydney was hit by more wild weather on the weekend - with a freak hail storm coming down on Saturday. Weather in Sydney on Tuesday. Showers The cyclone is expected to move through the area on Friday night. NSW. Queenslanders to be vigilant. The NSW Emergency Services Minister, Jenny Wills, has said the state is preparing for the next storm.",0.766303062438965,0.809925496578217,0.787510633468628,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.276596828775505,0.777777791023254,0.858705997467041,0.816240847110748,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.280897467637033
"Munira Khalif from Minnesota, Stefan Stoykov from Indiana, Victor Agbafe from North Carolina, and Harold Ekeh from New York got multiple offers .All have immigrant parents - from Somalia, Bulgaria or Nigeria - and say they have their parents' hard work to thank for their successes .They hope to use the opportunities for good, from improving education across the world to becoming neurosurgeons .","Brown, Columbia, Cornell and Dartmouth are all located in the same city. America - a chance to make a difference. U.S.-educated and had a good education. Ivy School student, you have to work hard,' she said. Khalif, who is from the Middle East, has been a member of the UN's Global Education Network since 2013. Munira is a student at the University of Nairobi and is studying political science. Khalif has been offered a place at one of the most prestigious universities in the world. Bulgarian home to the U.S., he was unable to speak English. American,' he said. American parents were shocked to learn that he was a student at a US school. America. Stefan was raised by, Stefan is a very active student. North Carolina schools. Harvard is a great school,' he said. North Carolina with a new generation of doctors, nurses and doctors,' he said. Harold Ekeh, from Long Island, New York, to the University of California, Berkeley. Ivy League school. 'was a very good student,' he said. American because they were'so happy to be here'. The son of a former slain US Army soldier has been accepted to Yale University, where he will study law.",0.703274369239807,0.788117110729218,0.743282496929169,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.141910617182579,0.770799040794373,0.811610221862793,0.790678322315216,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.251085487215595
Comedian Dave Hughes called Derryn Hinch a 'w**ker' on Monday's Q&A .The pair were speaking about the binge drinking culture in Australia .Radio broadcaster Hinch said he drank because he liked 'the taste of wine'This was met with Hughes replying: 'That's because you're a w**ker'Hinch retorted with: 'It takes one to know one'Hughes said he stands by his comments made on Monday night .,"Australians'. Australian comedian replied: 'It's not like we're a w**ker.' Australian comedian's comments. David Hughes,' Derryn said. Twitter user call out the comedian for his 'witch' comment. Hughes has also spoken about his own struggles with depression and anxiety. The'suicide' of a man who was convicted of murdering his wife and her family has been revealed.",0.782510757446289,0.791575074195862,0.787016808986664,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.419530492109941,0.780601382255554,0.828883230686188,0.804018080234528,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.358134497590099
"Sexting is 'not advised for politicians', says Labour leader Ed Miliband .And Nick Clegg adds it's 'risky if you are young, dodgy if you are older'Green Party leader Natalie Bennett says it is 'not for her' and Education Secretary Nicky Morgan adds it's 'too risky'Politicians were asked what they thought of the practice by Cosmpolitan .","Nicky Morgan said: 'It's OK for other adults but not for me. Nick Clegg said was 'dodgy'. Green Party leader would be 'a bit like a sexting sexy girl' Clegg interview, he said: 'It's a bit of a shithole, but I'm not going to be a shithole.' Ms Morgan said she was'very proud' of. Clegg said: 'I think it's a good idea to be a member of the opposition. Brooks Newmark, who was the minister for civil society, has been cleared of sex offences Tory Research Group. Grindr to meet the Tory MP. Anthony Weiner was caught sexting a woman in the city. The former England captain has been cleared of sexting women, a court has heard.",0.760177493095398,0.802832007408142,0.780922710895538,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.195932668672449,0.838713765144348,0.903999447822571,0.870133697986603,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.384285523968537
"April 25, 2015 marks the centenary of the start of the Gallipoli Campaign in Turkey during WWI .Anzac troops stormed the beaches at Gallipoli, beginning a bloody eight-month campaign .","Gallipoli story that you would never know it. Gallipoli, but it is a remembrance that is a remembrance that is a remembrance that is a remembrance that is a remembrance that is a remembrance that is a remembrance that is a remembrance that is a remembrance that is a remembrance that is a Australia's duty. Australia is going to fight in the First World War."" New Zealand and Australia have a unique opportunity to shape the debate about the war,"" she said. War Precautions Act rallied to support Goldstein. Gallipoli's defeat, the Australians were able to reclaim their country. The Australian War Graves Commission (AWGC) was established to investigate the deaths. Melbourne's inner-city. Yarra Bank was a place where the sex of the people was a matter of debate. Conscription have a moral and political dimension? Gallipoli. The Gallipoli campaign was a major turning point in the history of the Ottoman Empire.",0.68036949634552,0.764194309711456,0.719849765300751,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.0915511228750603,0.668524086475372,0.77200710773468,0.716548621654511,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.138235994031192
Tom Richards was arrested in Swansea over allegedly assaulting actress .He was released after being held for 11 hours pending further inquiries .Westbrook previously accused him of physically assaulting her on Twitter .The 25-year-old cage fighter has strenuously denied the allegations .,"Tom Richards, 25, was arrested in his home city of Swansea. He was bailed at 7pm as police continue their investigation. The pair split in November after spending months together in California.",0.800043106079102,0.767935633659363,0.783660650253296,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.312500972895284,0.790125846862793,0.876870512962341,0.831241250038147,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.320371024041405
"Grace Mann, 20, was found dead in Fredericksburg, Virginia, last week .Local reports say she had a plastic bag stuffed down her throat .Roommate, a 30-year-old fellow student, has been charged with murder .Parents paid tribute to her, and students rallied at memorial service .","Grace Mann, 20, was found dead in her rented home in Fredericksburg, Virginia. Her parents, Melissa and Thomas Mann, paid tribute to her in a brief interview.",0.881113708019257,0.818143427371979,0.848461806774139,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.499054630576815,0.768444776535034,0.848011255264282,0.806269764900208,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.187196403747577
"Russian authorities have cancelled the release of Hollywood's Child 44 .The blockbuster film stars Tom Hardy, Gary Oldman and Vincent Cassel .It depicts a private investigator attempting to hunt down a serial child killer .Russia's culture minister accused the film of 'distortion of historical facts'","'serious concerns' about the film's content and have'several days to decide whether to release it'. Child 44 are a clear violation of Russian culture and history,' the ministry said. Hollywood films have portrayed as 'terrorists' has been largely ignored. Stalin's regime fought in Stalin's'sex', he said. Films, a Russian film distribution company, said it had received a distribution licence for the film. Daniel Espinosa's film was screened at the Venice Film Festival. Russian President Vladimir Putin has sacked a theatre director after he sparked outrage with a performance of a Wagner opera.",0.761416673660278,0.78259015083313,0.771858215332031,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.21913217957896,0.789636254310608,0.870694875717163,0.828186929225922,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.289446943527385
"Jose Luis Gaya is wanted by both Chelsea and Manchester City .The Premier League clubs are willing to pay his £13m buyout clause .Left-back Gaya, 19, is also the subject of interest from Real Madrid .",Jose Luis Gaya is Real Madrid's first choice to fill the left side of their defence next season. Chelsea and Manchester City are both willing to pay the £13 million buyout clause. The 19-year-old Spaniard is Real Madrid's first choice to fill the left side of their defence next season.,0.824328780174255,0.87759792804718,0.850129663944244,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.372813924413519,0.788368582725525,0.887471079826355,0.834989607334137,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.213618118761759
"Jay Rutland, 34, is married to 30-year-old daughter of Bernie Ecclestone .His company had total net assets of £3,378 last year, down from £18,131 .Former stockbroker lives with his wife and daughter in £45million house .Brigante Business Developments is management consultancy company .",Jay Rutland was banned from trading in the City of London in 2012.,0.716920971870422,0.648827433586121,0.681176662445068,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.290243549939247,0.795572638511658,0.854517877101898,0.823992431163788,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.26073720936556
"Chelsea's Under 19 side are hoping to become second team to win final .Holders Barcelona won the inaugural version of the Youth competition .Dominic Solanke, Izzy Brown and Ruben Loftus-Cheek are all likely to start .CLICK HERE for all the latest Chelsea news .","4-0 win over Roma on Friday Champions League competition. Stade Colovray is situated in the shadow of UEFA's headquarters in Nyon, Switzerland. Barcelona squad. FA Cup third round Chelsea's next generation champions. Chelsea to a 1-0 win in the last 16 on Saturday. Charlie Colkett (left) celebrates scoring a late goal against Roma Roma are. Youth League this season. In July 2012, he was appointed Under 21 coach and led the team to two FA Youth Cup triumphs in three seasons. Ola - The 18-year-old has made his debut for Chelsea in the Youth League this season. Aina has made two first team appearances for Jose Mourinho this season - one against Shrewsbury in the Capital One Cup and a second against Bradford City in the FA Cup. Chelsea's first team for the last two seasons. Izzy Brown, has made his debut for the Under 18s this season. Chelsea a good place to play for a young player? Kasey Palmer - England Under 18 international who has made five appearances in Europe this season. Plays frequently for the youth team and has made five appearances in Europe this season. Chelsea goals in his last five games for the club. The England Under 21s have signed three players from the Accrington Stanley Youth Academy.",0.708444178104401,0.770575881004334,0.738204956054688,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.107201350386209,0.745472967624664,0.805224418640137,0.774197518825531,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.209789602025211
"Australian model agencies reveal new demand for social media following .Gigi Hadid and Mimi Elashiry are examples of models with huge followings .Clients demand models have a minimum of 10,000 followers .Models are learning to self-promote as part of their job .Agencies Chic  and Viviens now have 'influencer' and 'blogger' divisions .","Australia that the agency is now looking to recruit 'influencers' to help it keep up with the demand. Instagram accounts are a great way to get the word out about our models and their work,' she said. Models' roster. Models are now being snapped up by agencies for their social media stats. Twitter has to offer, they are able to share it with everyone. Instagram accounts. Instagram is a platform for them to promote themselves. Chic is a great model. Harper and Harley. Pandora is a social networking website that allows users to connect with other users.",0.771772563457489,0.804688155651093,0.787886738777161,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.25428711309659,0.793818831443787,0.826832950115204,0.809989631175995,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.256290697345849
